timestamp,temperature,humidity
2025-05-26T11:48:53.717000+00:00,30.76,44.97
2025-05-26T11:48:58.968000+00:00,24.61,55.0
2025-05-26T11:49:04.171000+00:00,25.97,68.43
2025-05-26T11:49:09.406000+00:00,26.48,39.19
2025-05-26T11:49:14.656000+00:00,25.27,35.05
2025-05-26T11:49:19.938000+00:00,31.92,39.29
2025-05-26T11:49:25.204000+00:00,33.47,40.85
2025-05-26T11:49:30.454000+00:00,23.76,65.38
2025-05-26T11:49:35.720000+00:00,25.37,61.76
2025-05-26T11:49:40.971000+00:00,29.49,58.77
2025-05-26T11:49:46.205000+00:00,26.3,53.35
2025-05-26T11:49:51.440000+00:00,20.6,69.42
2025-05-26T11:49:56.659000+00:00,29.79,49.46
2025-05-26T11:50:01.878000+00:00,29.63,43.5
2025-05-26T11:50:07.051000+00:00,27.72,48.02
2025-05-26T11:54:40.637000+00:00,33.1,34.48
2025-05-26T09:47:04.720000+00:00,22.92,54.49
2025-05-26T09:47:10.158000+00:00,26.97,55.1
2025-05-26T09:47:15.377000+00:00,28.5,41.28
2025-05-26T09:47:20.611000+00:00,32.35,69.68
2025-05-26T09:51:47.632000+00:00,25.18,38.7
2025-05-26T09:51:52.839000+00:00,31.32,30.32
2025-05-26T09:51:58.042000+00:00,32.86,46.84
2025-05-26T09:52:03.230000+00:00,30.41,36.38
2025-05-26T09:52:08.449000+00:00,23.01,39.85
2025-05-26T09:52:13.621000+00:00,29.1,61.74
2025-05-26T09:52:18.840000+00:00,33.15,42.41
2025-05-26T09:52:24.091000+00:00,27.13,33.55
2025-05-26T09:52:29.279000+00:00,31.79,62.57
2025-05-26T09:52:34.498000+00:00,25.32,64.14
2025-05-26T09:52:39.732000+00:00,33.66,65.82
2025-05-26T09:52:44.936000+00:00,26.21,39.73
2025-05-26T09:52:50.124000+00:00,28.17,65.7
2025-05-26T09:52:55.296000+00:00,29.59,55.4
2025-05-26T09:53:00.484000+00:00,31.93,48.53
2025-05-26T09:53:05.672000+00:00,29.0,43.47
2025-05-26T09:53:10.875000+00:00,22.37,37.48
2025-05-26T09:53:16.078000+00:00,29.57,47.94
2025-05-26T09:53:21.319000+00:00,34.35,40.81
2025-05-26T09:53:26.522000+00:00,26.49,44.24
2025-05-26T09:53:31.694000+00:00,26.94,42.49
2025-05-26T09:53:36.882000+00:00,34.97,56.31
2025-05-26T09:53:42.055000+00:00,23.94,65.65
2025-05-26T09:53:47.293000+00:00,25.96,61.11
2025-05-26T09:53:52.543000+00:00,24.44,63.73
2025-05-26T09:53:57.778000+00:00,33.14,67.92
2025-05-26T09:54:03.059000+00:00,31.04,54.6
2025-05-26T09:54:08.279000+00:00,24.49,43.08
2025-05-26T09:54:13.529000+00:00,22.0,47.14
2025-05-26T09:54:18.764000+00:00,31.12,59.06
2025-05-26T09:54:24.014000+00:00,28.41,59.42
2025-05-26T09:54:29.249000+00:00,20.61,67.08
2025-05-26T09:54:34.500000+00:00,21.21,62.05
2025-05-26T09:54:39.734000+00:00,22.61,41.84
2025-05-26T09:54:44.938000+00:00,23.02,56.27
2025-05-26T09:54:50.157000+00:00,21.68,56.13
2025-05-26T09:54:55.392000+00:00,25.64,37.05
2025-05-26T09:55:00.642000+00:00,27.86,35.95
2025-05-26T09:55:05.830000+00:00,29.26,65.2
2025-05-26T09:55:11.064000+00:00,26.39,67.29
2025-05-26T09:55:16.284000+00:00,33.25,61.29
2025-05-26T09:55:21.518000+00:00,23.82,37.36
2025-05-26T09:55:26.706000+00:00,26.19,48.16
2025-05-26T09:55:31.956000+00:00,25.18,42.18
2025-05-26T09:55:37.160000+00:00,22.25,42.56
2025-05-26T09:55:42.332000+00:00,26.45,36.55
2025-05-26T09:55:47.567000+00:00,28.23,62.57
2025-05-26T09:55:52.755000+00:00,23.44,45.23
2025-05-26T09:55:57.989000+00:00,21.61,54.39
2025-05-26T09:56:03.271000+00:00,25.81,65.86
2025-05-26T09:56:08.537000+00:00,26.49,31.65
2025-05-26T09:56:13.819000+00:00,29.81,51.3
2025-05-26T09:56:19.054000+00:00,22.2,52.31
2025-05-26T09:56:24.288000+00:00,23.27,34.12
2025-05-26T09:56:29.539000+00:00,30.46,66.29
2025-05-26T09:56:34.775000+00:00,33.53,63.61
2025-05-26T09:56:39.948000+00:00,21.52,42.48
2025-05-26T09:56:45.198000+00:00,22.35,55.21
2025-05-26T09:56:50.417000+00:00,34.42,35.86
2025-05-26T09:56:55.652000+00:00,25.15,59.71
2025-05-26T09:57:00.902000+00:00,33.04,39.51
2025-05-26T09:57:06.121000+00:00,27.87,52.9
2025-05-26T09:57:11.356000+00:00,28.41,56.21
2025-05-26T09:57:16.559000+00:00,20.97,44.62
2025-05-26T09:57:21.731000+00:00,20.97,63.21
2025-05-26T09:57:26.935000+00:00,32.26,57.18
2025-05-26T09:57:32.216000+00:00,29.8,40.27
2025-05-26T09:57:37.451000+00:00,23.13,60.23
2025-05-26T09:57:42.623000+00:00,21.87,65.56
2025-05-26T09:57:47.827000+00:00,29.63,51.11
2025-05-26T09:57:53.015000+00:00,25.99,53.87
2025-05-26T09:57:58.265000+00:00,28.27,61.23
2025-05-26T09:58:03.547000+00:00,34.12,49.01
2025-05-26T09:58:08.781000+00:00,21.55,47.79
2025-05-26T09:58:13.954000+00:00,25.24,35.33
2025-05-26T09:58:19.126000+00:00,31.11,45.24
2025-05-26T09:58:24.329000+00:00,20.12,42.57
2025-05-26T09:58:29.517000+00:00,26.56,48.85
2025-05-26T09:58:34.720000+00:00,25.83,54.63
2025-05-26T09:58:39.908000+00:00,26.05,61.0
2025-05-26T09:58:45.112000+00:00,20.49,54.74
2025-05-26T09:58:50.284000+00:00,31.05,40.55
2025-05-26T09:58:55.487000+00:00,23.88,57.52
2025-05-26T09:59:00.675000+00:00,30.24,37.99
2025-05-26T09:59:05.910000+00:00,30.96,62.82
2025-05-26T09:59:11.082000+00:00,29.83,43.43
2025-05-26T09:59:16.270000+00:00,27.51,33.38
2025-05-26T09:59:21.473000+00:00,21.83,45.2
2025-05-26T09:59:26.646000+00:00,21.67,39.6
2025-05-26T09:59:31.834000+00:00,28.18,67.62
2025-05-26T09:47:04.720000+00:00,22.92,54.49
2025-05-26T09:47:10.158000+00:00,26.97,55.1
2025-05-26T09:47:15.377000+00:00,28.5,41.28
2025-05-26T09:47:20.611000+00:00,32.35,69.68
2025-05-26T09:51:47.632000+00:00,25.18,38.7
2025-05-26T09:51:52.839000+00:00,31.32,30.32
2025-05-26T09:51:58.042000+00:00,32.86,46.84
2025-05-26T09:52:03.230000+00:00,30.41,36.38
2025-05-26T09:52:08.449000+00:00,23.01,39.85
2025-05-26T09:52:13.621000+00:00,29.1,61.74
2025-05-26T09:52:18.840000+00:00,33.15,42.41
2025-05-26T09:52:24.091000+00:00,27.13,33.55
2025-05-26T09:52:29.279000+00:00,31.79,62.57
2025-05-26T09:52:34.498000+00:00,25.32,64.14
2025-05-26T09:52:39.732000+00:00,33.66,65.82
2025-05-26T09:52:44.936000+00:00,26.21,39.73
2025-05-26T09:52:50.124000+00:00,28.17,65.7
2025-05-26T09:52:55.296000+00:00,29.59,55.4
2025-05-26T09:53:00.484000+00:00,31.93,48.53
2025-05-26T09:53:05.672000+00:00,29.0,43.47
2025-05-26T09:53:10.875000+00:00,22.37,37.48
2025-05-26T09:53:16.078000+00:00,29.57,47.94
2025-05-26T09:53:21.319000+00:00,34.35,40.81
2025-05-26T09:53:26.522000+00:00,26.49,44.24
2025-05-26T09:53:31.694000+00:00,26.94,42.49
2025-05-26T09:53:36.882000+00:00,34.97,56.31
2025-05-26T09:53:42.055000+00:00,23.94,65.65
2025-05-26T09:53:47.293000+00:00,25.96,61.11
2025-05-26T09:53:52.543000+00:00,24.44,63.73
2025-05-26T09:53:57.778000+00:00,33.14,67.92
2025-05-26T09:54:03.059000+00:00,31.04,54.6
2025-05-26T09:54:08.279000+00:00,24.49,43.08
2025-05-26T09:54:13.529000+00:00,22.0,47.14
2025-05-26T09:54:18.764000+00:00,31.12,59.06
2025-05-26T09:54:24.014000+00:00,28.41,59.42
2025-05-26T09:54:29.249000+00:00,20.61,67.08
2025-05-26T09:54:34.500000+00:00,21.21,62.05
2025-05-26T09:54:39.734000+00:00,22.61,41.84
2025-05-26T09:54:44.938000+00:00,23.02,56.27
2025-05-26T09:54:50.157000+00:00,21.68,56.13
2025-05-26T09:54:55.392000+00:00,25.64,37.05
2025-05-26T09:55:00.642000+00:00,27.86,35.95
2025-05-26T09:55:05.830000+00:00,29.26,65.2
2025-05-26T09:55:11.064000+00:00,26.39,67.29
2025-05-26T09:55:16.284000+00:00,33.25,61.29
2025-05-26T09:55:21.518000+00:00,23.82,37.36
2025-05-26T09:55:26.706000+00:00,26.19,48.16
2025-05-26T09:55:31.956000+00:00,25.18,42.18
2025-05-26T09:55:37.160000+00:00,22.25,42.56
2025-05-26T09:55:42.332000+00:00,26.45,36.55
2025-05-26T09:55:47.567000+00:00,28.23,62.57
2025-05-26T09:55:52.755000+00:00,23.44,45.23
2025-05-26T09:55:57.989000+00:00,21.61,54.39
2025-05-26T09:56:03.271000+00:00,25.81,65.86
2025-05-26T09:56:08.537000+00:00,26.49,31.65
2025-05-26T09:56:13.819000+00:00,29.81,51.3
2025-05-26T09:56:19.054000+00:00,22.2,52.31
2025-05-26T09:56:24.288000+00:00,23.27,34.12
2025-05-26T09:56:29.539000+00:00,30.46,66.29
2025-05-26T09:56:34.775000+00:00,33.53,63.61
2025-05-26T09:56:39.948000+00:00,21.52,42.48
2025-05-26T09:56:45.198000+00:00,22.35,55.21
2025-05-26T09:56:50.417000+00:00,34.42,35.86
2025-05-26T09:56:55.652000+00:00,25.15,59.71
2025-05-26T09:57:00.902000+00:00,33.04,39.51
2025-05-26T09:57:06.121000+00:00,27.87,52.9
2025-05-26T09:57:11.356000+00:00,28.41,56.21
2025-05-26T09:57:16.559000+00:00,20.97,44.62
2025-05-26T09:57:21.731000+00:00,20.97,63.21
2025-05-26T09:57:26.935000+00:00,32.26,57.18
2025-05-26T09:57:32.216000+00:00,29.8,40.27
2025-05-26T09:57:37.451000+00:00,23.13,60.23
2025-05-26T09:57:42.623000+00:00,21.87,65.56
2025-05-26T09:57:47.827000+00:00,29.63,51.11
2025-05-26T09:57:53.015000+00:00,25.99,53.87
2025-05-26T09:57:58.265000+00:00,28.27,61.23
2025-05-26T09:58:03.547000+00:00,34.12,49.01
2025-05-26T09:47:04.720000+00:00,22.92,54.49
2025-05-26T09:47:10.158000+00:00,26.97,55.1
2025-05-26T09:47:15.377000+00:00,28.5,41.28
2025-05-26T09:47:20.611000+00:00,32.35,69.68
2025-05-26T09:51:47.632000+00:00,25.18,38.7
2025-05-26T09:51:52.839000+00:00,31.32,30.32
2025-05-26T09:51:58.042000+00:00,32.86,46.84
2025-05-26T09:52:03.230000+00:00,30.41,36.38
2025-05-26T09:52:08.449000+00:00,23.01,39.85
2025-05-26T09:52:13.621000+00:00,29.1,61.74
2025-05-26T09:52:18.840000+00:00,33.15,42.41
2025-05-26T09:52:24.091000+00:00,27.13,33.55
2025-05-26T09:52:29.279000+00:00,31.79,62.57
2025-05-26T09:52:34.498000+00:00,25.32,64.14
2025-05-26T09:52:39.732000+00:00,33.66,65.82
2025-05-26T09:52:44.936000+00:00,26.21,39.73
2025-05-26T09:52:50.124000+00:00,28.17,65.7
2025-05-26T09:52:55.296000+00:00,29.59,55.4
2025-05-26T09:53:00.484000+00:00,31.93,48.53
2025-05-26T09:53:05.672000+00:00,29.0,43.47
2025-05-26T09:53:10.875000+00:00,22.37,37.48
2025-05-26T09:53:16.078000+00:00,29.57,47.94
2025-05-26T09:53:21.319000+00:00,34.35,40.81
2025-05-26T09:53:26.522000+00:00,26.49,44.24
2025-05-26T09:53:31.694000+00:00,26.94,42.49
2025-05-26T09:53:36.882000+00:00,34.97,56.31
2025-05-26T09:53:42.055000+00:00,23.94,65.65
2025-05-26T09:53:47.293000+00:00,25.96,61.11
2025-05-26T09:53:52.543000+00:00,24.44,63.73
2025-05-26T09:53:57.778000+00:00,33.14,67.92
2025-05-26T09:54:03.059000+00:00,31.04,54.6
2025-05-26T09:54:08.279000+00:00,24.49,43.08
2025-05-26T09:54:13.529000+00:00,22.0,47.14
2025-05-26T09:54:18.764000+00:00,31.12,59.06
2025-05-26T09:54:24.014000+00:00,28.41,59.42
2025-05-26T09:54:29.249000+00:00,20.61,67.08
2025-05-26T09:54:34.500000+00:00,21.21,62.05
2025-05-26T09:54:39.734000+00:00,22.61,41.84
2025-05-26T09:54:44.938000+00:00,23.02,56.27
2025-05-26T09:54:50.157000+00:00,21.68,56.13
2025-05-26T09:54:55.392000+00:00,25.64,37.05
2025-05-26T09:55:00.642000+00:00,27.86,35.95
2025-05-26T09:55:05.830000+00:00,29.26,65.2
2025-05-26T09:55:11.064000+00:00,26.39,67.29
2025-05-26T09:55:16.284000+00:00,33.25,61.29
2025-05-26T09:55:21.518000+00:00,23.82,37.36
2025-05-26T09:55:26.706000+00:00,26.19,48.16
2025-05-26T09:55:31.956000+00:00,25.18,42.18
2025-05-26T09:55:37.160000+00:00,22.25,42.56
2025-05-26T09:55:42.332000+00:00,26.45,36.55
2025-05-26T09:55:47.567000+00:00,28.23,62.57
2025-05-26T09:55:52.755000+00:00,23.44,45.23
2025-05-26T09:55:57.989000+00:00,21.61,54.39
2025-05-26T09:56:03.271000+00:00,25.81,65.86
2025-05-26T09:56:08.537000+00:00,26.49,31.65
2025-05-26T09:56:13.819000+00:00,29.81,51.3
2025-05-26T09:56:19.054000+00:00,22.2,52.31
2025-05-26T09:56:24.288000+00:00,23.27,34.12
2025-05-26T09:56:29.539000+00:00,30.46,66.29
2025-05-26T09:56:34.775000+00:00,33.53,63.61
2025-05-26T09:56:39.948000+00:00,21.52,42.48
2025-05-26T09:56:45.198000+00:00,22.35,55.21
2025-05-26T09:56:50.417000+00:00,34.42,35.86
2025-05-26T09:56:55.652000+00:00,25.15,59.71
2025-05-26T09:57:00.902000+00:00,33.04,39.51
2025-05-26T09:57:06.121000+00:00,27.87,52.9
2025-05-26T09:57:11.356000+00:00,28.41,56.21
2025-05-26T09:57:16.559000+00:00,20.97,44.62
2025-05-26T09:57:21.731000+00:00,20.97,63.21
2025-05-26T09:57:26.935000+00:00,32.26,57.18
2025-05-26T09:57:32.216000+00:00,29.8,40.27
2025-05-26T09:57:37.451000+00:00,23.13,60.23
2025-05-26T09:57:42.623000+00:00,21.87,65.56
2025-05-26T09:57:47.827000+00:00,29.63,51.11
2025-05-26T09:57:53.015000+00:00,25.99,53.87
2025-05-26T09:57:58.265000+00:00,28.27,61.23
2025-05-26T09:58:03.547000+00:00,34.12,49.01
2025-05-26T09:58:08.781000+00:00,21.55,47.79
2025-05-26T09:58:13.954000+00:00,25.24,35.33
2025-05-26T09:58:19.126000+00:00,31.11,45.24
2025-05-26T09:58:24.329000+00:00,20.12,42.57
2025-05-26T09:58:29.517000+00:00,26.56,48.85
2025-05-26T09:58:34.720000+00:00,25.83,54.63
2025-05-26T09:58:39.908000+00:00,26.05,61.0
2025-05-26T09:58:45.112000+00:00,20.49,54.74
2025-05-26T09:58:50.284000+00:00,31.05,40.55
2025-05-26T09:58:55.487000+00:00,23.88,57.52
2025-05-26T09:59:00.675000+00:00,30.24,37.99
2025-05-26T09:59:05.910000+00:00,30.96,62.82
2025-05-26T09:59:11.082000+00:00,29.83,43.43
2025-05-26T09:59:16.270000+00:00,27.51,33.38
2025-05-26T09:59:21.473000+00:00,21.83,45.2
2025-05-26T09:59:26.646000+00:00,21.67,39.6
2025-05-26T09:59:31.834000+00:00,28.18,67.62
2025-05-26T09:59:37.006000+00:00,23.8,66.36
2025-05-26T09:59:42.194000+00:00,20.06,34.97
2025-05-26T09:59:47.366000+00:00,28.25,42.77
2025-05-26T09:59:52.616000+00:00,33.33,30.49
2025-05-26T09:59:57.788000+00:00,26.09,40.12
2025-05-26T10:00:03.007000+00:00,25.25,37.68
2025-05-26T10:00:08.226000+00:00,33.31,37.21
2025-05-26T10:00:13.445000+00:00,31.35,34.58
2025-05-26T10:00:18.649000+00:00,25.86,42.79
2025-05-26T10:00:23.821000+00:00,26.71,35.89
2025-05-26T10:00:29.103000+00:00,28.12,67.71
2025-05-26T10:00:34.291000+00:00,33.84,66.98
2025-05-26T10:00:39.525000+00:00,23.67,36.74
2025-05-26T10:00:44.713000+00:00,23.05,39.49
2025-05-26T10:00:49.901000+00:00,21.05,47.62
2025-05-26T10:00:55.136000+00:00,31.28,62.71
2025-05-26T10:01:00.292000+00:00,24.54,34.07
2025-05-26T10:01:05.465000+00:00,24.5,45.25
2025-05-26T10:01:10.668000+00:00,26.65,46.35
2025-05-26T10:01:15.934000+00:00,26.72,51.59
2025-05-26T10:01:21.106000+00:00,29.34,37.32
2025-05-26T10:10:31.796000+00:00,21.84,33.52
2025-05-26T10:10:36.999000+00:00,34.15,41.2
2025-05-26T10:10:42.187000+00:00,34.38,49.35
2025-05-26T10:10:47.406000+00:00,32.62,58.67
2025-05-26T10:10:52.642000+00:00,32.45,65.66
2025-05-26T10:10:57.845000+00:00,23.96,65.4
2025-05-26T10:11:03.064000+00:00,32.48,60.77
2025-05-26T10:11:08.283000+00:00,22.73,53.78
2025-05-26T10:11:13.502000+00:00,27.76,57.66
2025-05-26T10:11:18.784000+00:00,26.77,30.88
2025-05-26T10:11:23.972000+00:00,33.83,69.91
2025-05-26T10:11:29.222000+00:00,28.9,55.06
2025-05-26T10:11:34.410000+00:00,26.72,61.15
2025-05-26T10:11:39.582000+00:00,26.64,53.11
2025-05-26T10:11:44.801000+00:00,34.14,55.07
2025-05-26T10:11:50.052000+00:00,23.11,65.86
2025-05-26T10:11:55.302000+00:00,34.03,42.22
2025-05-26T10:12:00.568000+00:00,33.02,34.07
2025-05-26T10:12:05.803000+00:00,25.54,43.72
2025-05-26T09:47:04.720000+00:00,22.92,54.49
2025-05-26T09:47:10.158000+00:00,26.97,55.1
2025-05-26T09:47:15.377000+00:00,28.5,41.28
2025-05-26T09:47:20.611000+00:00,32.35,69.68
2025-05-26T09:51:47.632000+00:00,25.18,38.7
2025-05-26T09:51:52.839000+00:00,31.32,30.32
2025-05-26T09:51:58.042000+00:00,32.86,46.84
2025-05-26T09:52:03.230000+00:00,30.41,36.38
2025-05-26T09:52:08.449000+00:00,23.01,39.85
2025-05-26T09:52:13.621000+00:00,29.1,61.74
2025-05-26T09:52:18.840000+00:00,33.15,42.41
2025-05-26T09:52:24.091000+00:00,27.13,33.55
2025-05-26T09:52:29.279000+00:00,31.79,62.57
2025-05-26T09:52:34.498000+00:00,25.32,64.14
2025-05-26T09:52:39.732000+00:00,33.66,65.82
2025-05-26T09:52:44.936000+00:00,26.21,39.73
2025-05-26T09:52:50.124000+00:00,28.17,65.7
2025-05-26T09:52:55.296000+00:00,29.59,55.4
2025-05-26T09:53:00.484000+00:00,31.93,48.53
2025-05-26T09:53:05.672000+00:00,29.0,43.47
2025-05-26T09:53:10.875000+00:00,22.37,37.48
2025-05-26T09:53:16.078000+00:00,29.57,47.94
2025-05-26T09:53:21.319000+00:00,34.35,40.81
2025-05-26T09:53:26.522000+00:00,26.49,44.24
2025-05-26T09:53:31.694000+00:00,26.94,42.49
2025-05-26T09:53:36.882000+00:00,34.97,56.31
2025-05-26T09:53:42.055000+00:00,23.94,65.65
2025-05-26T09:53:47.293000+00:00,25.96,61.11
2025-05-26T09:53:52.543000+00:00,24.44,63.73
2025-05-26T09:53:57.778000+00:00,33.14,67.92
2025-05-26T09:54:03.059000+00:00,31.04,54.6
2025-05-26T09:54:08.279000+00:00,24.49,43.08
2025-05-26T09:54:13.529000+00:00,22.0,47.14
2025-05-26T09:54:18.764000+00:00,31.12,59.06
2025-05-26T09:54:24.014000+00:00,28.41,59.42
2025-05-26T09:54:29.249000+00:00,20.61,67.08
2025-05-26T09:54:34.500000+00:00,21.21,62.05
2025-05-26T09:54:39.734000+00:00,22.61,41.84
2025-05-26T09:54:44.938000+00:00,23.02,56.27
2025-05-26T09:54:50.157000+00:00,21.68,56.13
2025-05-26T09:54:55.392000+00:00,25.64,37.05
2025-05-26T09:55:00.642000+00:00,27.86,35.95
2025-05-26T09:47:04.720000+00:00,22.92,54.49
2025-05-26T09:47:10.158000+00:00,26.97,55.1
2025-05-26T09:47:15.377000+00:00,28.5,41.28
2025-05-26T09:47:20.611000+00:00,32.35,69.68
2025-05-26T09:51:47.632000+00:00,25.18,38.7
2025-05-26T09:51:52.839000+00:00,31.32,30.32
2025-05-26T09:51:58.042000+00:00,32.86,46.84
2025-05-26T09:52:03.230000+00:00,30.41,36.38
2025-05-26T09:52:08.449000+00:00,23.01,39.85
2025-05-26T09:52:13.621000+00:00,29.1,61.74
2025-05-26T09:52:18.840000+00:00,33.15,42.41
2025-05-26T09:52:24.091000+00:00,27.13,33.55
2025-05-26T09:52:29.279000+00:00,31.79,62.57
2025-05-26T09:52:34.498000+00:00,25.32,64.14
2025-05-26T09:47:04.720000+00:00,22.92,54.49
2025-05-26T09:47:10.158000+00:00,26.97,55.1
2025-05-26T09:47:15.377000+00:00,28.5,41.28
2025-05-26T09:47:20.611000+00:00,32.35,69.68
2025-05-26T09:51:47.632000+00:00,25.18,38.7
2025-05-26T09:51:52.839000+00:00,31.32,30.32
2025-05-26T09:51:58.042000+00:00,32.86,46.84
2025-05-26T09:52:03.230000+00:00,30.41,36.38
2025-05-26T09:52:08.449000+00:00,23.01,39.85
2025-05-26T09:52:13.621000+00:00,29.1,61.74
2025-05-26T09:52:18.840000+00:00,33.15,42.41
2025-05-26T09:52:24.091000+00:00,27.13,33.55
2025-05-26T09:52:29.279000+00:00,31.79,62.57
2025-05-26T09:52:34.498000+00:00,25.32,64.14
2025-05-26T09:52:39.732000+00:00,33.66,65.82
2025-05-26T09:52:44.936000+00:00,26.21,39.73
2025-05-26T09:52:50.124000+00:00,28.17,65.7
2025-05-26T09:52:55.296000+00:00,29.59,55.4
2025-05-26T09:53:00.484000+00:00,31.93,48.53
2025-05-26T09:53:05.672000+00:00,29.0,43.47
2025-05-26T09:53:10.875000+00:00,22.37,37.48
2025-05-26T09:53:16.078000+00:00,29.57,47.94
2025-05-26T09:53:21.319000+00:00,34.35,40.81
2025-05-26T09:53:26.522000+00:00,26.49,44.24
2025-05-26T09:53:31.694000+00:00,26.94,42.49
2025-05-26T09:53:36.882000+00:00,34.97,56.31
2025-05-26T09:53:42.055000+00:00,23.94,65.65
2025-05-26T09:53:47.293000+00:00,25.96,61.11
2025-05-26T09:53:52.543000+00:00,24.44,63.73
2025-05-26T09:53:57.778000+00:00,33.14,67.92
2025-05-26T09:54:03.059000+00:00,31.04,54.6
2025-05-26T09:54:08.279000+00:00,24.49,43.08
2025-05-26T09:54:13.529000+00:00,22.0,47.14
2025-05-26T09:54:18.764000+00:00,31.12,59.06
2025-05-26T09:54:24.014000+00:00,28.41,59.42
2025-05-26T09:54:29.249000+00:00,20.61,67.08
2025-05-26T09:54:34.500000+00:00,21.21,62.05
2025-05-26T09:54:39.734000+00:00,22.61,41.84
2025-05-26T09:54:44.938000+00:00,23.02,56.27
2025-05-26T09:54:50.157000+00:00,21.68,56.13
2025-05-26T09:54:55.392000+00:00,25.64,37.05
2025-05-26T09:55:00.642000+00:00,27.86,35.95
2025-05-26T09:55:05.830000+00:00,29.26,65.2
2025-05-26T09:55:11.064000+00:00,26.39,67.29
2025-05-26T09:55:16.284000+00:00,33.25,61.29
2025-05-26T09:55:21.518000+00:00,23.82,37.36
2025-05-26T09:55:26.706000+00:00,26.19,48.16
2025-05-26T09:55:31.956000+00:00,25.18,42.18
2025-05-26T09:55:37.160000+00:00,22.25,42.56
2025-05-26T09:55:42.332000+00:00,26.45,36.55
2025-05-26T09:55:47.567000+00:00,28.23,62.57
2025-05-26T09:55:52.755000+00:00,23.44,45.23
2025-05-26T09:55:57.989000+00:00,21.61,54.39
2025-05-26T09:56:03.271000+00:00,25.81,65.86
2025-05-26T09:56:08.537000+00:00,26.49,31.65
2025-05-26T09:56:13.819000+00:00,29.81,51.3
2025-05-26T09:56:19.054000+00:00,22.2,52.31
2025-05-26T09:56:24.288000+00:00,23.27,34.12
2025-05-26T09:56:29.539000+00:00,30.46,66.29
2025-05-26T09:56:34.775000+00:00,33.53,63.61
2025-05-26T09:56:39.948000+00:00,21.52,42.48
2025-05-26T09:56:45.198000+00:00,22.35,55.21
2025-05-26T09:56:50.417000+00:00,34.42,35.86
2025-05-26T09:56:55.652000+00:00,25.15,59.71
2025-05-26T09:57:00.902000+00:00,33.04,39.51
2025-05-26T09:57:06.121000+00:00,27.87,52.9
2025-05-26T09:57:11.356000+00:00,28.41,56.21
2025-05-26T09:57:16.559000+00:00,20.97,44.62
2025-05-26T09:57:21.731000+00:00,20.97,63.21
2025-05-26T09:57:26.935000+00:00,32.26,57.18
2025-05-26T09:57:32.216000+00:00,29.8,40.27
2025-05-26T09:57:37.451000+00:00,23.13,60.23
2025-05-26T09:57:42.623000+00:00,21.87,65.56
2025-05-26T09:57:47.827000+00:00,29.63,51.11
2025-05-26T09:57:53.015000+00:00,25.99,53.87
2025-05-26T09:57:58.265000+00:00,28.27,61.23
2025-05-26T09:58:03.547000+00:00,34.12,49.01
2025-05-26T09:58:08.781000+00:00,21.55,47.79
2025-05-26T09:58:13.954000+00:00,25.24,35.33
2025-05-26T09:58:19.126000+00:00,31.11,45.24
2025-05-26T09:58:24.329000+00:00,20.12,42.57
2025-05-26T09:58:29.517000+00:00,26.56,48.85
2025-05-26T09:58:34.720000+00:00,25.83,54.63
2025-05-26T09:58:39.908000+00:00,26.05,61.0
2025-05-26T09:58:45.112000+00:00,20.49,54.74
2025-05-26T09:58:50.284000+00:00,31.05,40.55
2025-05-26T09:58:55.487000+00:00,23.88,57.52
2025-05-26T09:59:00.675000+00:00,30.24,37.99
2025-05-26T09:59:05.910000+00:00,30.96,62.82
2025-05-26T09:59:11.082000+00:00,29.83,43.43
2025-05-26T09:59:16.270000+00:00,27.51,33.38
2025-05-26T09:59:21.473000+00:00,21.83,45.2
2025-05-26T09:59:26.646000+00:00,21.67,39.6
2025-05-26T09:59:31.834000+00:00,28.18,67.62
2025-05-26T09:59:37.006000+00:00,23.8,66.36
2025-05-26T09:47:04.720000+00:00,22.92,54.49
2025-05-26T09:47:10.158000+00:00,26.97,55.1
2025-05-26T09:47:15.377000+00:00,28.5,41.28
2025-05-26T09:47:20.611000+00:00,32.35,69.68
2025-05-26T09:51:47.632000+00:00,25.18,38.7
2025-05-26T09:51:52.839000+00:00,31.32,30.32
2025-05-26T09:51:58.042000+00:00,32.86,46.84
2025-05-26T09:52:03.230000+00:00,30.41,36.38
2025-05-26T09:52:08.449000+00:00,23.01,39.85
2025-05-26T09:52:13.621000+00:00,29.1,61.74
2025-05-26T09:52:18.840000+00:00,33.15,42.41
2025-05-26T09:52:24.091000+00:00,27.13,33.55
2025-05-26T09:52:29.279000+00:00,31.79,62.57
2025-05-26T09:52:34.498000+00:00,25.32,64.14
2025-05-26T09:52:39.732000+00:00,33.66,65.82
2025-05-26T09:52:44.936000+00:00,26.21,39.73
2025-05-26T09:52:50.124000+00:00,28.17,65.7
2025-05-26T09:52:55.296000+00:00,29.59,55.4
2025-05-26T09:53:00.484000+00:00,31.93,48.53
2025-05-26T09:53:05.672000+00:00,29.0,43.47
2025-05-26T09:53:10.875000+00:00,22.37,37.48
2025-05-26T09:53:16.078000+00:00,29.57,47.94
2025-05-26T09:53:21.319000+00:00,34.35,40.81
2025-05-26T09:53:26.522000+00:00,26.49,44.24
2025-05-26T09:53:31.694000+00:00,26.94,42.49
2025-05-26T09:53:36.882000+00:00,34.97,56.31
2025-05-26T09:53:42.055000+00:00,23.94,65.65
